Portfolio Manager ID,Portfolio Manager Meter ID,Meter Type,Usage/Quantity,Usage Units,Cost ($),Year,Month
3237239,6126013,District Chilled Water - Engine,59192.0,kBtu (thousand Btu),0.0,2011,08
3237239,6126013,District Chilled Water - Engine,47463.0,kBtu (thousand Btu),0.0,2011,09
3237239,6126013,District Chilled Water - Engine,29197.0,kBtu (thousand Btu),0.0,2011,10
3237239,6126013,District Chilled Water - Engine,5240.0,kBtu (thousand Btu),0.0,2011,11
3237239,6126013,District Chilled Water - Engine,0.0,kBtu (thousand Btu),0.0,2011,12
3237239,6126013,District Chilled Water - Engine,176.0,kBtu (thousand Btu),0.0,2012,01
3237239,6126013,District Chilled Water - Engine,0.0,kBtu (thousand Btu),0.0,2012,02
3237239,6126013,District Chilled Water - Engine,12680.0,kBtu (thousand Btu),0.0,2012,03
3237239,6126013,District Chilled Water - Engine,24407.0,kBtu (thousand Btu),0.0,2012,04
3237239,6126013,District Chilled Water - Engine,47661.0,kBtu (thousand Btu),0.0,2012,05
3237239,6126013,District Chilled Water - Engine,69746.0,kBtu (thousand Btu),0.0,2012,06
3237239,6126013,District Chilled Water - Engine,88682.0,kBtu (thousand Btu),0.0,2012,07
3237239,6126013,District Chilled Water - Engine,82411.0,kBtu (thousand Btu),0.0,2012,08
3237239,6126013,District Chilled Water - Engine,39378.0,kBtu (thousand Btu),0.0,2012,09
3237239,6126013,District Chilled Water - Engine,21109.0,kBtu (thousand Btu),0.0,2012,10
3237239,6126013,District Chilled Water - Engine,20526.0,kBtu (thousand Btu),0.0,2012,11
3237239,6126013,District Chilled Water - Engine,4107.0,kBtu (thousand Btu),0.0,2012,12
3237239,6126013,District Chilled Water - Engine,713.0,kBtu (thousand Btu),0.0,2013,01
3237239,6126013,District Chilled Water - Engine,0.0,kBtu (thousand Btu),0.0,2013,02
3237239,6126013,District Chilled Water - Engine,900.0,kBtu (thousand Btu),0.0,2013,03
3237239,6126013,District Chilled Water - Engine,19895.0,kBtu (thousand Btu),0.0,2013,04
3237239,6126013,District Chilled Water - Engine,33705.0,kBtu (thousand Btu),0.0,2013,05
3237239,6126013,District Chilled Water - Engine,63449.0,kBtu (thousand Btu),0.0,2013,06
3237239,6126013,District Chilled Water - Engine,77248.0,kBtu (thousand Btu),0.0,2013,07
3237239,6126013,District Chilled Water - Engine,67627.0,kBtu (thousand Btu),0.0,2013,08
3237239,6126013,District Chilled Water - Engine,44437.0,kBtu (thousand Btu),0.0,2013,09
3237239,6126013,District Chilled Water - Engine,13136.0,kBtu (thousand Btu),0.0,2013,10
3237239,6126013,District Chilled Water - Engine,3426.0,kBtu (thousand Btu),0.0,2013,11
3237239,6126013,District Chilled Water - Engine,1880.0,kBtu (thousand Btu),0.0,2013,12
3237239,6126013,District Chilled Water - Engine,5.0,kBtu (thousand Btu),0.0,2014,01
3237239,6126013,District Chilled Water - Engine,1568.0,kBtu (thousand Btu),0.0,2014,02
3237239,6126013,District Chilled Water - Engine,5416.0,kBtu (thousand Btu),0.0,2014,03
3237239,6126013,District Chilled Water - Engine,10708.0,kBtu (thousand Btu),0.0,2014,04
3237239,6126013,District Chilled Water - Engine,21873.0,kBtu (thousand Btu),0.0,2014,05
3237239,6126013,District Chilled Water - Engine,51827.0,kBtu (thousand Btu),0.0,2014,06
3237239,6126013,District Chilled Water - Engine,62613.0,kBtu (thousand Btu),0.0,2014,07
3237239,6126013,District Chilled Water - Engine,60675.0,kBtu (thousand Btu),0.0,2014,08
3237239,6126013,District Chilled Water - Engine,44223.0,kBtu (thousand Btu),0.0,2014,09
3237239,6126013,District Chilled Water - Engine,29638.0,kBtu (thousand Btu),0.0,2014,10
3237239,6126013,District Chilled Water - Engine,7245.0,kBtu (thousand Btu),0.0,2014,11
3237239,6126013,District Chilled Water - Engine,7004.0,kBtu (thousand Btu),0.0,2014,12
3237239,6126013,District Chilled Water - Engine,4023.0,kBtu (thousand Btu),0.0,2015,01
3237239,6126013,District Chilled Water - Engine,3823.0,kBtu (thousand Btu),0.0,2015,02
3237239,6126013,District Chilled Water - Engine,8446.0,kBtu (thousand Btu),0.0,2015,03
3237239,6126013,District Chilled Water - Engine,9683.0,kBtu (thousand Btu),0.0,2015,04
3237239,6126013,District Chilled Water - Engine,6038.0,kBtu (thousand Btu),0.0,2015,05
3237239,6126013,District Chilled Water - Engine,53996.0,kBtu (thousand Btu),0.0,2015,06
3237239,6126013,District Chilled Water - Engine,48291.0,kBtu (thousand Btu),0.0,2015,07
3237239,6126013,District Chilled Water - Engine,52671.0,kBtu (thousand Btu),0.0,2015,08
