Portfolio Manager ID,Portfolio Manager Meter ID,Meter Type,Usage/Quantity,Usage Units,Cost ($),Year,Month
4123217,8787473,Other:,2263.74,kBtu (thousand Btu),47436.0,2013,05
4123217,8787473,Other:,2000.04,kBtu (thousand Btu),41910.0,2013,06
4123217,8787473,Other:,1962.17,kBtu (thousand Btu),41117.0,2013,07
4123217,8787473,Other:,1754.58,kBtu (thousand Btu),36767.0,2013,08
4123217,8787473,Other:,1277.76,kBtu (thousand Btu),26775.0,2013,09
4123217,8787473,Other:,1711.83,kBtu (thousand Btu),35871.0,2013,10
4123217,8787473,Other:,2241.23,kBtu (thousand Btu),46964.0,2013,11
4123217,8787473,Other:,2616.06,kBtu (thousand Btu),50218.0,2013,12
4123217,8787473,Other:,3131.73,kBtu (thousand Btu),60117.0,2014,01
4123217,8787473,Other:,2613.5,kBtu (thousand Btu),50169.0,2014,02
4123217,8787473,Other:,2671.58,kBtu (thousand Btu),51284.0,2014,03
4123217,8787473,Other:,1840.96,kBtu (thousand Btu),35339.0,2014,04
4123217,8787473,Other:,1522.69,kBtu (thousand Btu),29230.0,2014,05
4123217,8787473,Other:,1349.98,kBtu (thousand Btu),25914.0,2014,06
4123217,8787473,Other:,1573.54,kBtu (thousand Btu),30206.0,2014,07
4123217,8787473,Other:,1687.13,kBtu (thousand Btu),32386.0,2014,08
4123217,8787473,Other:,1747.59,kBtu (thousand Btu),33547.0,2014,09
4123217,8787473,Other:,2060.01,kBtu (thousand Btu),39544.18,2014,10
4123217,8787473,Other:,2611.18,kBtu (thousand Btu),50125.0,2014,11
4123217,8787473,Other:,2959.82,kBtu (thousand Btu),56817.06,2014,12
4123217,8787473,Other:,3465.43,kBtu (thousand Btu),66523.0,2015,01
4123217,8787473,Other:,3176.23,kBtu (thousand Btu),60971.0,2015,02
4123217,8787473,Other:,2648.77,kBtu (thousand Btu),50846.0,2015,03
4123217,8787473,Other:,1879.63,kBtu (thousand Btu),36081.59,2015,04
4123217,8787473,Other:,1682.41,kBtu (thousand Btu),32295.77,2015,05
4123217,8787473,Other:,1573.49,kBtu (thousand Btu),30205.0,2015,06
