Portfolio Manager ID,Portfolio Manager Meter ID,Meter Type,Usage/Quantity,Usage Units,Cost ($),Year,Month
2999307,4717711,Natural Gas,6344.0,cf (cubic feet),75.0,2011,10
2999307,4717711,Natural Gas,31923.0,cf (cubic feet),268.0,2011,11
2999307,4717711,Natural Gas,39363.0,cf (cubic feet),323.0,2011,12
2999307,4717711,Natural Gas,64951.0,cf (cubic feet),495.0,2012,01
2999307,4717711,Natural Gas,65339.0,cf (cubic feet),486.0,2012,03
2999307,4717711,Natural Gas,0.0,cf (cubic feet),26.0,2012,03
2999307,4717711,Natural Gas,0.0,cf (cubic feet),32.0,2012,05
2999307,4717711,Natural Gas,1133.0,cf (cubic feet),44.0,2012,05
2999307,4717711,Natural Gas,1133.0,cf (cubic feet),44.0,2012,06
2999307,4717711,Natural Gas,1133.0,cf (cubic feet),44.0,2012,07
2999307,4717711,Natural Gas,1133.0,cf (cubic feet),44.0,2012,08
2999307,4717711,Natural Gas,1133.0,cf (cubic feet),44.0,2012,10
2999307,4717711,Natural Gas,0.0,cf (cubic feet),32.0,2012,10
2999307,4717711,Natural Gas,15530.0,cf (cubic feet),141.0,2012,11
2999307,4717711,Natural Gas,32029.0,cf (cubic feet),264.0,2013,01
2999307,4717711,Natural Gas,73187.0,cf (cubic feet),546.0,2013,01
2999307,4717711,Natural Gas,41458.0,cf (cubic feet),326.0,2013,03
2999307,4717711,Natural Gas,31166.0,cf (cubic feet),249.0,2013,03
2999307,4717711,Natural Gas,0.0,cf (cubic feet),32.0,2013,04
2999307,4717711,Natural Gas,0.0,cf (cubic feet),32.0,2013,05
2999307,4717711,Natural Gas,0.0,cf (cubic feet),32.0,2013,07
2999307,4717711,Natural Gas,0.0,cf (cubic feet),32.0,2013,08
2999307,4717711,Natural Gas,50159.0,cf (cubic feet),334.0,2013,08
2999307,4717711,Natural Gas,0.0,cf (cubic feet),32.0,2013,10
2999307,4717711,Natural Gas,0.0,cf (cubic feet),32.0,2013,10
2999307,4717711,Natural Gas,21243.0,cf (cubic feet),177.0,2013,12
2999307,4717711,Natural Gas,26607.0,cf (cubic feet),217.0,2014,01
2999307,4717711,Natural Gas,12821.0,cf (cubic feet),131.0,2014,01
2999307,4717711,Natural Gas,12821.0,cf (cubic feet),131.0,2014,03
2999307,4717711,Natural Gas,12821.0,cf (cubic feet),131.0,2014,03
2999307,4717711,Natural Gas,8449.0,cf (cubic feet),67.0,2014,04
2999307,4717711,Natural Gas,0.0,cf (cubic feet),32.0,2014,05
2999307,4717711,Natural Gas,0.0,cf (cubic feet),32.0,2014,06
2999307,4717711,Natural Gas,0.0,cf (cubic feet),32.0,2014,07
2999307,4717711,Natural Gas,0.0,cf (cubic feet),32.0,2014,08
2999307,4717711,Natural Gas,0.0,cf (cubic feet),32.0,2014,09
2999307,4717711,Natural Gas,398.0,cf (cubic feet),35.0,2014,10
2999307,4717711,Natural Gas,398.0,cf (cubic feet),35.0,2014,11
2999307,4717711,Natural Gas,29643.0,cf (cubic feet),277.0,2014,12
2999307,4717711,Natural Gas,72430.0,cf (cubic feet),425.0,2015,01
2999307,4717711,Natural Gas,84360.0,cf (cubic feet),670.0,2015,02
2999307,4717711,Natural Gas,48490.0,cf (cubic feet),407.0,2015,03
2999307,4717711,Natural Gas,10214.0,cf (cubic feet),94.0,2015,04
2999307,4717711,Natural Gas,194.0,cf (cubic feet),33.0,2015,05
2999307,4717711,Natural Gas,0.0,cf (cubic feet),32.0,2015,06
