Portfolio Manager ID,Portfolio Manager Meter ID,Meter Type,Usage/Quantity,Usage Units,Cost ($),Year,Month
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,268785.0,kWh (thousand Watt-hours),0.0,2011,01
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,245090.0,kWh (thousand Watt-hours),0.0,2011,02
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,283188.0,kWh (thousand Watt-hours),0.0,2011,03
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,256964.0,kWh (thousand Watt-hours),0.0,2011,04
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,271205.0,kWh (thousand Watt-hours),0.0,2011,05
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,277034.0,kWh (thousand Watt-hours),0.0,2011,06
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,292844.0,kWh (thousand Watt-hours),0.0,2011,07
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,292958.0,kWh (thousand Watt-hours),0.0,2011,08
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,262275.0,kWh (thousand Watt-hours),0.0,2011,09
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,280511.0,kWh (thousand Watt-hours),0.0,2011,10
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,273948.0,kWh (thousand Watt-hours),0.0,2011,11
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,270235.0,kWh (thousand Watt-hours),0.0,2011,12
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,237037.0,kWh (thousand Watt-hours),0.0,2012,01
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,222222.0,kWh (thousand Watt-hours),0.0,2012,02
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,233333.0,kWh (thousand Watt-hours),0.0,2012,03
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,233334.0,kWh (thousand Watt-hours),0.0,2012,04
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,233208.0,kWh (thousand Watt-hours),0.0,2012,05
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,244688.0,kWh (thousand Watt-hours),0.0,2012,06
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,322757.0,kWh (thousand Watt-hours),0.0,2012,07
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,313975.0,kWh (thousand Watt-hours),0.0,2012,08
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,255379.0,kWh (thousand Watt-hours),0.0,2012,09
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,279989.0,kWh (thousand Watt-hours),0.0,2012,10
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,278930.0,kWh (thousand Watt-hours),0.0,2012,11
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,296202.0,kWh (thousand Watt-hours),0.0,2012,12
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,264634.0,kWh (thousand Watt-hours),0.0,2013,01
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,262963.0,kWh (thousand Watt-hours),0.0,2013,02
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,211111.0,kWh (thousand Watt-hours),0.0,2013,03
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,200000.0,kWh (thousand Watt-hours),0.0,2013,04
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,248149.0,kWh (thousand Watt-hours),0.0,2013,05
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,276783.0,kWh (thousand Watt-hours),0.0,2013,06
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,291561.0,kWh (thousand Watt-hours),0.0,2013,07
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,284556.0,kWh (thousand Watt-hours),0.0,2013,08
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,270411.0,kWh (thousand Watt-hours),0.0,2013,09
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,282591.0,kWh (thousand Watt-hours),0.0,2013,10
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,277713.0,kWh (thousand Watt-hours),0.0,2013,11
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,276868.0,kWh (thousand Watt-hours),0.0,2013,12
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,272264.0,kWh (thousand Watt-hours),0.0,2014,01
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,278461.0,kWh (thousand Watt-hours),0.0,2014,02
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,338315.0,kWh (thousand Watt-hours),0.0,2014,03
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,202458.0,kWh (thousand Watt-hours),0.0,2014,04
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,302910.0,kWh (thousand Watt-hours),0.0,2014,05
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,258486.0,kWh (thousand Watt-hours),0.0,2014,06
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,268745.0,kWh (thousand Watt-hours),0.0,2014,07
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,254969.0,kWh (thousand Watt-hours),0.0,2014,08
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,265357.0,kWh (thousand Watt-hours),0.0,2014,09
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,243768.0,kWh (thousand Watt-hours),0.0,2014,10
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,260616.0,kWh (thousand Watt-hours),0.0,2014,11
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,398977.0,kWh (thousand Watt-hours),0.0,2014,12
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,409555.0,kWh (thousand Watt-hours),0.0,2015,01
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,1069528.0,kWh (thousand Watt-hours),0.0,2015,02
1278683,6016963,Uninterruptible Power Supply (UPS) Output Meter,265414.0,kWh (thousand Watt-hours),0.0,2015,03
