Portfolio Manager ID,Portfolio Manager Meter ID,Meter Type,Usage/Quantity,Usage Units,Cost ($),Year,Month
2448359,6015997,Power Distribution Unit (PDU) Output Meter,170051.0,kWh (thousand Watt-hours),0.0,2011,01
2448359,6015997,Power Distribution Unit (PDU) Output Meter,173266.0,kWh (thousand Watt-hours),0.0,2011,02
2448359,6015997,Power Distribution Unit (PDU) Output Meter,168876.0,kWh (thousand Watt-hours),0.0,2011,03
2448359,6015997,Power Distribution Unit (PDU) Output Meter,144825.0,kWh (thousand Watt-hours),0.0,2011,04
2448359,6015997,Power Distribution Unit (PDU) Output Meter,156015.0,kWh (thousand Watt-hours),0.0,2011,05
2448359,6015997,Power Distribution Unit (PDU) Output Meter,185026.0,kWh (thousand Watt-hours),0.0,2011,06
2448359,6015997,Power Distribution Unit (PDU) Output Meter,133967.0,kWh (thousand Watt-hours),0.0,2011,07
2448359,6015997,Power Distribution Unit (PDU) Output Meter,142613.0,kWh (thousand Watt-hours),0.0,2011,08
2448359,6015997,Power Distribution Unit (PDU) Output Meter,143931.0,kWh (thousand Watt-hours),0.0,2011,09
2448359,6015997,Power Distribution Unit (PDU) Output Meter,138532.0,kWh (thousand Watt-hours),0.0,2011,10
2448359,6015997,Power Distribution Unit (PDU) Output Meter,160489.0,kWh (thousand Watt-hours),0.0,2011,11
2448359,6015997,Power Distribution Unit (PDU) Output Meter,146673.0,kWh (thousand Watt-hours),0.0,2011,12
2448359,6015997,Power Distribution Unit (PDU) Output Meter,166064.0,kWh (thousand Watt-hours),0.0,2012,01
2448359,6015997,Power Distribution Unit (PDU) Output Meter,168785.0,kWh (thousand Watt-hours),0.0,2012,02
2448359,6015997,Power Distribution Unit (PDU) Output Meter,141626.0,kWh (thousand Watt-hours),0.0,2012,03
2448359,6015997,Power Distribution Unit (PDU) Output Meter,171596.0,kWh (thousand Watt-hours),0.0,2012,04
2448359,6015997,Power Distribution Unit (PDU) Output Meter,170763.0,kWh (thousand Watt-hours),0.0,2012,05
