Portfolio Manager ID,Portfolio Manager Meter ID,Meter Type,Usage/Quantity,Usage Units,Cost ($),Year,Month
1533071,4718082,District Chilled Water - Other,42609.0,ton hours,8538.0,2002,10
1533071,4718082,District Chilled Water - Other,28786.0,ton hours,6602.0,2002,11
1533071,4718082,District Chilled Water - Other,27653.0,ton hours,6536.0,2002,12
1533071,4718082,District Chilled Water - Other,35704.0,ton hours,7889.0,2003,01
1533071,4718082,District Chilled Water - Other,44882.0,ton hours,10492.0,2003,02
1533071,4718082,District Chilled Water - Other,50959.0,ton hours,12742.0,2003,03
1533071,4718082,District Chilled Water - Other,58478.0,ton hours,17845.0,2003,04
1533071,4718082,District Chilled Water - Other,63934.0,ton hours,16186.0,2003,05
1533071,4718082,District Chilled Water - Other,99865.0,ton hours,23476.0,2003,06
1533071,4718082,District Chilled Water - Other,131265.0,ton hours,32188.0,2003,07
1533071,4718082,District Chilled Water - Other,118712.0,ton hours,30984.0,2003,08
1533071,4718082,District Chilled Water - Other,76815.0,ton hours,20522.0,2003,09
1533071,4718082,District Chilled Water - Other,55147.0,ton hours,14998.0,2003,10
1533071,4718082,District Chilled Water - Other,23225.0,ton hours,6965.0,2003,11
1533071,4718082,District Chilled Water - Other,34193.0,ton hours,8221.0,2003,12
1533071,4718082,District Chilled Water - Other,48566.0,ton hours,12007.0,2004,01
1533071,4718082,District Chilled Water - Other,46656.0,ton hours,13660.0,2004,02
1533071,4718082,District Chilled Water - Other,35288.0,ton hours,10674.0,2004,03
1533071,4718082,District Chilled Water - Other,49608.0,ton hours,12653.0,2004,04
1533071,4718082,District Chilled Water - Other,68122.0,ton hours,17975.0,2004,05
1533071,4718082,District Chilled Water - Other,93523.0,ton hours,24432.0,2004,06
1533071,4718082,District Chilled Water - Other,114028.0,ton hours,33576.0,2004,07
1533071,4718082,District Chilled Water - Other,103495.0,ton hours,24140.0,2004,08
1533071,4718082,District Chilled Water - Other,88099.0,ton hours,24079.0,2004,09
1533071,4718082,District Chilled Water - Other,47121.0,ton hours,13676.0,2004,10
1533071,4718082,District Chilled Water - Other,33542.0,ton hours,10250.0,2004,11
