Portfolio Manager ID,Portfolio Manager Meter ID,Meter Type,Usage/Quantity,Usage Units,Cost ($),Year,Month
1105,9735118,Power Distribution Unit (PDU) Input Meter,1426.0,kWh (thousand Watt-hours),0.0,2013,06
1105,9735118,Power Distribution Unit (PDU) Input Meter,2407.0,kWh (thousand Watt-hours),0.0,2013,07
1105,9735118,Power Distribution Unit (PDU) Input Meter,917.0,kWh (thousand Watt-hours),0.0,2013,08
1105,9735118,Power Distribution Unit (PDU) Input Meter,630.0,kWh (thousand Watt-hours),0.0,2013,09
1105,9735118,Power Distribution Unit (PDU) Input Meter,564.0,kWh (thousand Watt-hours),0.0,2013,10
1105,9735118,Power Distribution Unit (PDU) Input Meter,899.0,kWh (thousand Watt-hours),0.0,2013,11
1105,9735118,Power Distribution Unit (PDU) Input Meter,819.0,kWh (thousand Watt-hours),0.0,2013,12
1105,9735118,Power Distribution Unit (PDU) Input Meter,940.0,kWh (thousand Watt-hours),0.0,2014,01
1105,9735118,Power Distribution Unit (PDU) Input Meter,778.0,kWh (thousand Watt-hours),0.0,2014,02
1105,9735118,Power Distribution Unit (PDU) Input Meter,922.0,kWh (thousand Watt-hours),0.0,2014,03
1105,9735118,Power Distribution Unit (PDU) Input Meter,962.0,kWh (thousand Watt-hours),0.0,2014,04
1105,9735118,Power Distribution Unit (PDU) Input Meter,1037.0,kWh (thousand Watt-hours),0.0,2014,05
1105,9735118,Power Distribution Unit (PDU) Input Meter,934.0,kWh (thousand Watt-hours),0.0,2014,06
1105,9735118,Power Distribution Unit (PDU) Input Meter,1123.0,kWh (thousand Watt-hours),0.0,2014,07
1105,9735118,Power Distribution Unit (PDU) Input Meter,836.0,kWh (thousand Watt-hours),0.0,2014,08
1105,9735118,Power Distribution Unit (PDU) Input Meter,709.0,kWh (thousand Watt-hours),0.0,2014,09
