Portfolio Manager ID,Portfolio Manager Meter ID,Meter Type,Usage/Quantity,Usage Units,Cost ($),Year,Month
1165562,9314629,Electric - Solar,478.0,kWh (thousand Watt-hours),0.0,2011,02
1165562,9314629,Electric - Solar,381.0,kWh (thousand Watt-hours),0.0,2011,03
1165562,9314629,Electric - Solar,747.0,kWh (thousand Watt-hours),0.0,2011,04
1165562,9314629,Electric - Solar,1178.0,kWh (thousand Watt-hours),0.0,2011,05
1165562,9314629,Electric - Solar,1383.0,kWh (thousand Watt-hours),0.0,2011,06
1165562,9314629,Electric - Solar,1643.0,kWh (thousand Watt-hours),0.0,2011,07
1165562,9314629,Electric - Solar,1778.0,kWh (thousand Watt-hours),0.0,2011,08
1165562,9314629,Electric - Solar,1703.0,kWh (thousand Watt-hours),0.0,2011,09
1165562,9314629,Electric - Solar,1663.0,kWh (thousand Watt-hours),0.0,2011,10
1165562,9314629,Electric - Solar,1385.0,kWh (thousand Watt-hours),0.0,2011,11
1165562,9314629,Electric - Solar,1226.0,kWh (thousand Watt-hours),0.0,2011,12
1165562,9314629,Electric - Solar,935.0,kWh (thousand Watt-hours),0.0,2012,01
1165562,9314629,Electric - Solar,478.0,kWh (thousand Watt-hours),0.0,2012,02
1165562,9314629,Electric - Solar,381.0,kWh (thousand Watt-hours),0.0,2012,03
1165562,9314629,Electric - Solar,747.0,kWh (thousand Watt-hours),0.0,2012,04
1165562,9314629,Electric - Solar,1178.0,kWh (thousand Watt-hours),0.0,2012,05
1165562,9314629,Electric - Solar,1383.0,kWh (thousand Watt-hours),0.0,2012,06
1165562,9314629,Electric - Solar,1643.0,kWh (thousand Watt-hours),0.0,2012,07
1165562,9314629,Electric - Solar,1778.0,kWh (thousand Watt-hours),0.0,2012,08
1165562,9314629,Electric - Solar,1703.0,kWh (thousand Watt-hours),0.0,2012,09
1165562,9314629,Electric - Solar,1663.0,kWh (thousand Watt-hours),0.0,2012,10
1165562,9314629,Electric - Solar,1385.0,kWh (thousand Watt-hours),0.0,2012,11
1165562,9314629,Electric - Solar,1226.0,kWh (thousand Watt-hours),0.0,2012,12
1165562,9314629,Electric - Solar,935.0,kWh (thousand Watt-hours),0.0,2013,01
1165562,9314629,Electric - Solar,291.0,kWh (thousand Watt-hours),0.0,2013,02
1165562,9314629,Electric - Solar,309.0,kWh (thousand Watt-hours),0.0,2013,03
1165562,9314629,Electric - Solar,432.0,kWh (thousand Watt-hours),0.0,2013,04
1165562,9314629,Electric - Solar,610.0,kWh (thousand Watt-hours),0.0,2013,05
1165562,9314629,Electric - Solar,1380.0,kWh (thousand Watt-hours),0.0,2013,06
1165562,9314629,Electric - Solar,1452.0,kWh (thousand Watt-hours),0.0,2013,07
1165562,9314629,Electric - Solar,1393.0,kWh (thousand Watt-hours),0.0,2013,08
1165562,9314629,Electric - Solar,1735.0,kWh (thousand Watt-hours),0.0,2013,09
1165562,9314629,Electric - Solar,1587.0,kWh (thousand Watt-hours),0.0,2013,10
1165562,9314629,Electric - Solar,1537.0,kWh (thousand Watt-hours),0.0,2013,11
1165562,9314629,Electric - Solar,1039.0,kWh (thousand Watt-hours),0.0,2013,12
1165562,9314629,Electric - Solar,697.0,kWh (thousand Watt-hours),0.0,2014,01
1165562,9314629,Electric - Solar,20.0,kWh (thousand Watt-hours),0.0,2014,02
1165562,9314629,Electric - Solar,200.0,kWh (thousand Watt-hours),0.0,2014,03
1165562,9314629,Electric - Solar,430.0,kWh (thousand Watt-hours),0.0,2014,04
1165562,9314629,Electric - Solar,610.0,kWh (thousand Watt-hours),0.0,2014,05
1165562,9314629,Electric - Solar,1380.0,kWh (thousand Watt-hours),0.0,2014,06
1165562,9314629,Electric - Solar,1450.0,kWh (thousand Watt-hours),0.0,2014,07
1165562,9314629,Electric - Solar,1400.0,kWh (thousand Watt-hours),0.0,2014,08
1165562,9314629,Electric - Solar,1730.0,kWh (thousand Watt-hours),0.0,2014,09
1165562,9314629,Electric - Solar,1580.0,kWh (thousand Watt-hours),0.0,2014,10
1165562,9314629,Electric - Solar,1530.0,kWh (thousand Watt-hours),0.0,2014,11
1165562,9314629,Electric - Solar,1040.0,kWh (thousand Watt-hours),0.0,2014,12
1165562,9314629,Electric - Solar,700.0,kWh (thousand Watt-hours),0.0,2015,01
1165562,9314629,Electric - Solar,25.0,kWh (thousand Watt-hours),0.0,2015,02
1165562,9314629,Electric - Solar,200.0,kWh (thousand Watt-hours),0.0,2015,03
1165562,9314629,Electric - Solar,425.0,kWh (thousand Watt-hours),0.0,2015,04
1165562,9314629,Electric - Solar,600.0,kWh (thousand Watt-hours),0.0,2015,05
1165562,9314629,Electric - Solar,1390.0,kWh (thousand Watt-hours),0.0,2015,06
