Portfolio Manager ID,Portfolio Manager Meter ID,Meter Type,Usage/Quantity,Usage Units,Cost ($),Year,Month
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,8399.0,kWh (thousand Watt-hours),0.0,2012,02
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,8868.0,kWh (thousand Watt-hours),0.0,2012,03
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,8597.0,kWh (thousand Watt-hours),0.0,2012,04
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,9001.0,kWh (thousand Watt-hours),0.0,2012,05
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,8669.0,kWh (thousand Watt-hours),0.0,2012,06
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,7260.0,kWh (thousand Watt-hours),0.0,2012,07
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,5956.0,kWh (thousand Watt-hours),0.0,2012,08
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,5737.0,kWh (thousand Watt-hours),0.0,2012,09
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,6248.0,kWh (thousand Watt-hours),0.0,2012,10
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,6017.0,kWh (thousand Watt-hours),0.0,2012,11
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,5981.0,kWh (thousand Watt-hours),0.0,2012,12
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,5923.0,kWh (thousand Watt-hours),0.0,2013,01
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,5403.0,kWh (thousand Watt-hours),0.0,2013,02
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,5959.0,kWh (thousand Watt-hours),0.0,2013,03
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,5884.0,kWh (thousand Watt-hours),0.0,2013,04
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,5325.0,kWh (thousand Watt-hours),0.0,2013,05
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,4886.0,kWh (thousand Watt-hours),0.0,2013,06
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,4600.0,kWh (thousand Watt-hours),0.0,2013,07
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,4599.0,kWh (thousand Watt-hours),0.0,2013,08
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,4468.0,kWh (thousand Watt-hours),0.0,2013,09
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,4611.0,kWh (thousand Watt-hours),0.0,2013,10
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,4472.0,kWh (thousand Watt-hours),0.0,2013,11
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,4687.0,kWh (thousand Watt-hours),0.0,2013,12
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,4799.0,kWh (thousand Watt-hours),0.0,2014,01
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,4235.0,kWh (thousand Watt-hours),0.0,2014,02
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,4533.0,kWh (thousand Watt-hours),0.0,2014,03
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,4420.0,kWh (thousand Watt-hours),0.0,2014,04
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,4552.0,kWh (thousand Watt-hours),0.0,2014,05
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,4373.0,kWh (thousand Watt-hours),0.0,2014,06
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,4436.0,kWh (thousand Watt-hours),0.0,2014,07
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,4410.0,kWh (thousand Watt-hours),0.0,2014,08
1109,6033691,Uninterruptible Power Supply (UPS) Output Meter,4199.0,kWh (thousand Watt-hours),0.0,2014,09
