Building ID,Region,State,Month,Year,Category,Designation,GSF,Elec Amt,Elec Cost,Dmd Amt,Dmd Cost,Steam Amt,Steam Cost,Gas Amt,Gas Cost,Oil Amt,Oil Cost,CWater Amt,CWater Cost,Ren Elec Amt,Ren Elec Cost,Ren Gas Amt,Ren Gas Cost,Water Amt,Water Cost,Weather Station,HDD,CDD,Use Type,Year Built,Portfolio Manager ID,Portfolio Manager Meter ID,Postal Code
VI3821ZZ,2,Virgin Islands      ,3,2015,D,NULL,5826,13299,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,25,177,,,,,
VI3821ZZ,2,Virgin Islands      ,4,2015,D,NULL,5826,15281,6242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,22,158,,,,,
VI3821ZZ,2,Virgin Islands      ,5,2015,D,NULL,5826,13823,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,57,106,,,,,
VI3821ZZ,2,Virgin Islands      ,6,2015,D,NULL,5826,14515,5962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,307,,,,,
VI3821ZZ,2,Virgin Islands      ,7,2015,D,NULL,5826,13869,7239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,418,,,,,
VI3821ZZ,2,Virgin Islands      ,8,2015,D,NULL,5826,13552,5608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,454,,,,,
VI3821ZZ,2,Virgin Islands      ,9,2015,D,NULL,5826,18407,6098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,520,,,,,
VI3821ZZ,2,Virgin Islands      ,10,2015,D,NULL,5826,16622,5572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,569,,,,,
VI3821ZZ,2,Virgin Islands      ,11,2015,D,NULL,5826,1360,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,582,,,,,
VI3862ZZ,2,Virgin Islands      ,1,2015,D,NULL,22800,41400,20158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,413,,,,,
VI3862ZZ,2,Virgin Islands      ,2,2015,D,NULL,22800,33640,13074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,15,216,,,,,
VI3862ZZ,2,Virgin Islands      ,3,2015,D,NULL,22800,36280,14065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,25,177,,,,,
VI3862ZZ,2,Virgin Islands      ,4,2015,D,NULL,22800,36360,14290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,22,158,,,,,
VI3862ZZ,2,Virgin Islands      ,5,2015,D,NULL,22800,35480,14016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,57,106,,,,,
VI3862ZZ,2,Virgin Islands      ,6,2015,D,NULL,22800,31520,12565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,307,,,,,
VI3862ZZ,2,Virgin Islands      ,7,2015,D,NULL,22800,32480,13102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,418,,,,,
VI3862ZZ,2,Virgin Islands      ,8,2015,D,NULL,22800,35520,14042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,454,,,,,
VI3862ZZ,2,Virgin Islands      ,9,2015,D,NULL,22800,52600,16577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,520,,,,,
VI3862ZZ,2,Virgin Islands      ,10,2015,D,NULL,22800,20720,7118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,569,,,,,
VI3862ZZ,2,Virgin Islands      ,11,2015,D,NULL,22800,8040,2907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,582,,,,,
VI3902ZZ,2,Virgin Islands      ,1,2015,D,NULL,2200,2780,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,413,,,,,
VI3902ZZ,2,Virgin Islands      ,2,2015,D,NULL,2200,2215,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,15,216,,,,,
VI3902ZZ,2,Virgin Islands      ,3,2015,D,NULL,2200,2027,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,25,177,,,,,
VI3902ZZ,2,Virgin Islands      ,4,2015,D,NULL,2200,1810,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,22,158,,,,,
VI3902ZZ,2,Virgin Islands      ,5,2015,D,NULL,2200,2075,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,57,106,,,,,
VI3902ZZ,2,Virgin Islands      ,6,2015,D,NULL,2200,1816,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,307,,,,,
VI3902ZZ,2,Virgin Islands      ,7,2015,D,NULL,2200,1564,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,418,,,,,
VI3902ZZ,2,Virgin Islands      ,8,2015,D,NULL,2200,2148,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,454,,,,,
VI3902ZZ,2,Virgin Islands      ,9,2015,D,NULL,2200,2447,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,520,,,,,
VI3902ZZ,2,Virgin Islands      ,10,2015,D,NULL,2200,2003,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,569,,,,,
VI3902ZZ,2,Virgin Islands      ,11,2015,D,NULL,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,582,,,,,
VI3918ZZ,2,Virgin Islands      ,1,2015,D,NULL,1800,9597,5015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,413,,,,,
VI3918ZZ,2,Virgin Islands      ,2,2015,D,NULL,1800,10077,5235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,15,216,,,,,
VI3918ZZ,2,Virgin Islands      ,3,2015,D,NULL,1800,7871,3732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,25,177,,,,,
VI3918ZZ,2,Virgin Islands      ,4,2015,D,NULL,1800,8692,3702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,22,158,,,,,
VI3918ZZ,2,Virgin Islands      ,5,2015,D,NULL,1800,9147,3892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,57,106,,,,,
VI3918ZZ,2,Virgin Islands      ,6,2015,D,NULL,1800,9741,4131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,307,,,,,
VI3918ZZ,2,Virgin Islands      ,7,2015,D,NULL,1800,9969,4221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,418,,,,,
VI3918ZZ,2,Virgin Islands      ,8,2015,D,NULL,1800,10892,4624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,454,,,,,
VI3918ZZ,2,Virgin Islands      ,9,2015,D,NULL,1800,861,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,520,,,,,
VI3918ZZ,2,Virgin Islands      ,10,2015,D,NULL,1800,135,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,569,,,,,
VI3918ZZ,2,Virgin Islands      ,11,2015,D,NULL,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,582,,,,,
VI3977ZZ,2,Virgin Islands      ,1,2015,C,NULL,1325,3294,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,14,KHST      ,0,413,,,,,
VI3977ZZ,2,Virgin Islands      ,2,2015,C,NULL,1325,3484,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,12,KHST      ,15,216,,,,,
VI3977ZZ,2,Virgin Islands      ,3,2015,C,NULL,1325,2742,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,11,KHST      ,25,177,,,,,
VI3977ZZ,2,Virgin Islands      ,4,2015,C,NULL,1325,2848,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,14,KHST      ,22,158,,,,,
VI3977ZZ,2,Virgin Islands      ,5,2015,C,NULL,1325,2936,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,11,KHST      ,57,106,,,,,
VI3977ZZ,2,Virgin Islands      ,6,2015,C,NULL,1325,2844,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,13,KHST      ,0,307,,,,,
VI3977ZZ,2,Virgin Islands      ,7,2015,C,NULL,1325,3139,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,39,KHST      ,0,418,,,,,
VI3977ZZ,2,Virgin Islands      ,8,2015,C,NULL,1325,3033,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,13,KHST      ,0,454,,,,,
VI3977ZZ,2,Virgin Islands      ,9,2015,C,NULL,1325,3761,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,13,KHST      ,0,520,,,,,
VI3977ZZ,2,Virgin Islands      ,10,2015,C,NULL,1325,3091,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,14,KHST      ,0,569,,,,,
VI3977ZZ,2,Virgin Islands      ,11,2015,C,NULL,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,582,,,,,
VI3987ZZ,2,Virgin Islands      ,1,2015,D,NULL,5400,8520,4433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,413,,,,,
VI3987ZZ,2,Virgin Islands      ,2,2015,D,NULL,5400,7800,4072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,15,216,,,,,
VI3987ZZ,2,Virgin Islands      ,3,2015,D,NULL,5400,7380,3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,25,177,,,,,
VI3987ZZ,2,Virgin Islands      ,4,2015,D,NULL,5400,7560,3243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,22,158,,,,,
VI3987ZZ,2,Virgin Islands      ,5,2015,D,NULL,5400,8280,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,57,106,,,,,
VI3987ZZ,2,Virgin Islands      ,6,2015,D,NULL,5400,7980,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,307,,,,,
VI3987ZZ,2,Virgin Islands      ,7,2015,D,NULL,5400,6480,2804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,418,,,,,
VI3987ZZ,2,Virgin Islands      ,8,2015,D,NULL,5400,7995,3406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,454,,,,,
VI3987ZZ,2,Virgin Islands      ,9,2015,D,NULL,5400,7500,2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,520,,,,,
VI3987ZZ,2,Virgin Islands      ,10,2015,D,NULL,5400,8580,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,569,,,,,
VI3987ZZ,2,Virgin Islands      ,11,2015,D,NULL,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHST      ,0,582,,,,,
AX0003RE,3,Pennsylvania        ,1,2015,A,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,446891,670,0,0,0,0,KPHL      ,180,23,,,,,
AX0003RE,3,Pennsylvania        ,2,2015,A,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KPHL      ,595,0,,,,,
AX0003RE,3,Pennsylvania        ,3,2015,A,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KPHL      ,749,0,,,,,
AX0003RE,3,Pennsylvania        ,4,2015,A,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KPHL      ,1058,0,,,,,
AX0003RE,3,Pennsylvania        ,5,2015,A,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KPHL      ,1102,0,,,,,
AX0003RE,3,Pennsylvania        ,6,2015,A,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KPHL      ,796,0,,,,,
AX0003RE,3,Pennsylvania        ,7,2015,A,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KPHL      ,290,2,,,,,
AX0003RE,3,Pennsylvania        ,8,2015,A,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KPHL      ,33,193,,,,,
AX0003RE,3,Pennsylvania        ,9,2015,A,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KPHL      ,12,306,,,,,
AX0003RE,3,Pennsylvania        ,10,2015,A,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KPHL      ,0,443,,,,,
AX0003RE,3,Pennsylvania        ,11,2015,A,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KPHL      ,0,433,,,,,
DE0016ZZ,3,Delaware            ,1,2015,A,"X, Y",202722,109220,12619,0,0,0,0,14700,191,3,9,0,0,0,0,0,0,62583,1852,KILG      ,216,18,,,,,
DE0016ZZ,3,Delaware            ,2,2015,A,"X, Y",202722,116760,3659,0,0,0,0,456800,4069,0,0,0,0,0,0,0,0,62583,1996,KILG      ,637,0,,,,,
DE0016ZZ,3,Delaware            ,3,2015,A,"X, Y",202722,135364,23890,0,0,0,0,808400,7112,0,0,0,0,0,0,0,0,62583,1996,KILG      ,772,0,,,,,
DE0016ZZ,3,Delaware            ,4,2015,A,"X, Y",202722,111763,12108,0,0,0,0,789000,6945,0,0,0,0,0,0,0,0,65076,2024,KILG      ,1071,0,,,,,
DE0016ZZ,3,Delaware            ,5,2015,A,"X, Y",202722,109274,7822,0,0,0,0,890400,12020,0,0,0,0,0,0,0,0,65076,1940,KILG      ,1132,0,,,,,
DE0016ZZ,3,Delaware            ,6,2015,A,"X, Y",202722,119657,13100,0,0,0,0,381500,3418,1,3,0,0,0,0,0,0,65076,1940,KILG      ,844,0,,,,,
DE0016ZZ,3,Delaware            ,7,2015,A,"X, Y",202722,110754,12277,0,0,0,0,126900,1214,0,0,0,0,0,0,0,0,65076,1940,KILG      ,338,1,,,,,
DE0016ZZ,3,Delaware            ,8,2015,A,"X, Y",202722,125911,3926,0,0,0,0,13700,168,0,0,0,0,0,0,0,0,74301,2041,KILG      ,55,156,,,,,
DE0016ZZ,3,Delaware            ,9,2015,A,"X, Y",202722,166423,14807,0,0,0,0,11500,148,0,0,0,0,0,0,0,0,74301,2041,KILG      ,17,262,,,,,
DE0016ZZ,3,Delaware            ,10,2015,A,"X, Y",202722,153314,13640,0,0,0,0,10300,137,5,15,0,0,0,0,0,0,74301,2041,KILG      ,0,366,,,,,
DE0016ZZ,3,Delaware            ,11,2015,A,"X, Y",202722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KILG      ,0,330,,,,,
DE0070ZZ,3,Delaware            ,1,2015,D,NULL,2338,392,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLCI      ,404,4,,,,,
DE0070ZZ,3,Delaware            ,2,2015,D,NULL,2338,382,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLCI      ,862,0,,,,,
DE0070ZZ,3,Delaware            ,3,2015,D,NULL,2338,496,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLCI      ,1052,0,,,,,
DE0070ZZ,3,Delaware            ,4,2015,D,NULL,2338,705,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLCI      ,1468,0,,,,,
DE0070ZZ,3,Delaware            ,5,2015,D,NULL,2338,531,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLCI      ,1505,0,,,,,
DE0070ZZ,3,Delaware            ,6,2015,D,NULL,2338,565,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLCI      ,1163,0,,,,,
DE0070ZZ,3,Delaware            ,7,2015,D,NULL,2338,413,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLCI      ,650,0,,,,,
DE0070ZZ,3,Delaware            ,8,2015,D,NULL,2338,396,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLCI      ,171,54,,,,,
DE0070ZZ,3,Delaware            ,9,2015,D,NULL,2338,539,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLCI      ,117,43,,,,,
DE0070ZZ,3,Delaware            ,10,2015,D,NULL,2338,608,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLCI      ,12,154,,,,,
DE0070ZZ,3,Delaware            ,11,2015,D,NULL,2338,597,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLCI      ,2,171,,,,,
MD0000HC,3,Maryland            ,1,2015,A,"W, Y, Z",928292,1967700,159840,0,0,0,0,509714,5138,2692,7295,0,0,0,0,0,0,1204000,14371,KDMH      ,146,20,,,,,
MD0000HC,3,Maryland            ,2,2015,A,"W, Y, Z",928292,1726200,140124,0,0,0,0,776802,4961,3712,10060,0,0,0,0,0,0,1204000,14371,KDMH      ,594,0,,,,,
MD0000HC,3,Maryland            ,3,2015,A,"W, Y, Z",928292,1940400,156688,0,0,0,0,325552,6181,4926,13349,0,0,0,0,0,0,951666,13892,KDMH      ,736,0,,,,,
MD0000HC,3,Maryland            ,4,2015,A,"W, Y, Z",928292,2179800,179128,0,0,0,0,495137,4996,4926,13349,0,0,0,0,0,0,951666,13892,KDMH      ,999,0,,,,,
MD0000HC,3,Maryland            ,5,2015,A,"W, Y, Z",928292,1969800,164539,0,0,0,0,4042952,6037,5695,15433,0,0,0,0,0,0,951666,13892,KDMH      ,1080,0,,,,,
MD0000HC,3,Maryland            ,6,2015,A,"W, Y, Z",928292,1911000,170006,0,0,0,0,2665008,5159,5582,15127,0,0,0,0,0,0,1373328,15323,KDMH      ,760,0,,,,,
MD0000HC,3,Maryland            ,7,2015,A,"W, Y, Z",928292,1866900,156982,0,0,0,0,887749,4093,169,458,0,0,0,0,0,0,1373328,15323,KDMH      ,228,6,,,,,
MD0000HC,3,Maryland            ,8,2015,A,"W, Y, Z",928292,1871100,169935,0,0,0,0,92500,3322,12,33,0,0,0,0,0,0,1373328,15323,KDMH      ,30,232,,,,,
MD0000HC,3,Maryland            ,9,2015,A,"W, Y, Z",928292,1976301,160279,0,0,0,0,70300,4319,714,1935,0,0,0,0,0,0,1373328,15323,KDMH      ,11,349,,,,,
MD0000HC,3,Maryland            ,10,2015,A,"W, Y, Z",928292,2060578,159353,0,0,0,0,122000,3716,0,0,0,0,0,0,0,0,1356897,14652,KDMH      ,0,457,,,,,
MD0000HC,3,Maryland            ,11,2015,A,"W, Y, Z",928292,1996417,31425,0,0,0,0,94800,641,0,0,0,0,0,0,0,0,0,0,KDMH      ,0,422,,,,,
MD0003ZZ,3,Maryland            ,1,2015,A,NULL,169803,49920,5292,0,0,0,2139,0,0,0,0,5005,7177,0,0,0,0,3333,710,KDMH      ,146,20,,,,,
MD0003ZZ,3,Maryland            ,2,2015,A,NULL,169803,37200,4198,0,0,0,2139,0,0,0,0,0,6422,0,0,0,0,3333,710,KDMH      ,594,0,,,,,
MD0003ZZ,3,Maryland            ,3,2015,A,NULL,169803,33600,3896,0,0,554,13987,0,0,0,0,0,6541,0,0,0,0,3333,710,KDMH      ,736,0,,,,,
MD0003ZZ,3,Maryland            ,4,2015,A,NULL,169803,35280,4003,0,0,626,16459,0,0,0,0,0,6541,0,0,0,0,333,1247,KDMH      ,999,0,,,,,
MD0003ZZ,3,Maryland            ,5,2015,A,NULL,169803,31680,3590,0,0,822,19276,0,0,0,0,0,6541,0,0,0,0,333,1247,KDMH      ,1080,0,,,,,
MD0003ZZ,3,Maryland            ,6,2015,A,NULL,169803,36960,4220,0,0,941,19463,0,0,0,0,0,6541,0,0,0,0,334,1247,KDMH      ,760,0,,,,,
MD0003ZZ,3,Maryland            ,7,2015,A,NULL,169803,24720,3271,0,0,314,8268,0,0,0,0,0,6541,0,0,0,0,333,1251,KDMH      ,228,6,,,,,
MD0003ZZ,3,Maryland            ,8,2015,A,NULL,169803,20880,3050,0,0,0,0,0,0,0,0,0,6541,0,0,0,0,333,1251,KDMH      ,30,232,,,,,
MD0003ZZ,3,Maryland            ,9,2015,A,NULL,169803,19920,2973,0,0,0,2139,0,0,0,0,0,6541,0,0,0,0,333,1251,KDMH      ,11,349,,,,,
MD0003ZZ,3,Maryland            ,10,2015,A,NULL,169803,19920,2954,0,0,0,2139,0,0,0,0,0,6541,0,0,0,0,333,1251,KDMH      ,0,457,,,,,
MD0003ZZ,3,Maryland            ,11,2015,A,NULL,169803,0,0,0,0,0,2139,0,0,0,0,0,0,0,0,0,0,0,12,KDMH      ,0,422,,,,,
MD0006ZZ,3,Maryland            ,1,2015,A,G,178521,103800,10139,0,0,114,4275,0,0,0,0,16590,8922,0,0,0,0,36166,1065,KDMH      ,146,20,,,,,
MD0006ZZ,3,Maryland            ,2,2015,A,G,178521,89400,8724,0,0,56,2860,0,0,0,0,0,6422,0,0,0,0,36166,1065,KDMH      ,594,0,,,,,
MD0006ZZ,3,Maryland            ,3,2015,A,G,178521,102900,9970,0,0,477,11808,0,0,0,0,0,6541,0,0,0,0,36166,1065,KDMH      ,736,0,,,,,
MD0006ZZ,3,Maryland            ,4,2015,A,G,178521,114300,10937,0,0,558,14423,0,0,0,0,0,6541,0,0,0,0,36166,1497,KDMH      ,999,0,,,,,
MD0006ZZ,3,Maryland            ,5,2015,A,G,178521,98700,9421,0,0,778,17888,0,0,0,0,0,6541,0,0,0,0,36166,1497,KDMH      ,1080,0,,,,,
MD0006ZZ,3,Maryland            ,6,2015,A,G,178521,97500,9171,0,0,780,16028,0,0,7,27,0,6541,0,0,0,0,36166,1498,KDMH      ,760,0,,,,,
MD0006ZZ,3,Maryland            ,7,2015,A,G,178521,108000,10166,0,0,292,7360,0,0,0,0,5201,7516,0,0,0,0,39000,2334,KDMH      ,228,6,,,,,
MD0006ZZ,3,Maryland            ,8,2015,A,G,178521,96000,9448,0,0,56,2674,0,0,0,0,23888,11020,0,0,0,0,39000,2334,KDMH      ,30,232,,,,,
MD0006ZZ,3,Maryland            ,9,2015,A,G,178521,100800,10226,0,0,30,2207,0,0,0,0,39898,14022,0,0,0,0,39000,2334,KDMH      ,11,349,,,,,
MD0006ZZ,3,Maryland            ,10,2015,A,G,178521,109200,10877,0,0,23,2104,0,0,0,0,49128,15752,0,0,0,0,39000,2334,KDMH      ,0,457,,,,,
MD0006ZZ,3,Maryland            ,11,2015,A,G,178521,0,0,0,0,25,2156,0,0,0,0,0,0,0,0,0,0,0,0,KDMH      ,0,422,,,,,
MD0033ZZ,3,Maryland            ,1,2015,A,G,26857,2080,615,0,0,0,0,600,29,0,0,0,0,0,0,0,0,5000,56,KSBY      ,130,32,,,,,
MD0033ZZ,3,Maryland            ,2,2015,A,G,26857,18160,2058,0,0,0,0,600,29,0,0,0,0,0,0,0,0,5000,56,KSBY      ,548,3,,,,,
MD0033ZZ,3,Maryland            ,3,2015,A,G,26857,26720,3222,0,0,0,0,600,28,0,0,0,0,0,0,0,0,5000,56,KSBY      ,650,0,,,,,
MD0033ZZ,3,Maryland            ,4,2015,A,G,26857,50720,5933,0,0,0,0,800,32,0,0,0,0,0,0,0,0,2333,29,KSBY      ,896,0,,,,,
MD0033ZZ,3,Maryland            ,5,2015,A,G,26857,44960,5444,0,0,0,0,700,30,0,0,0,0,0,0,0,0,2333,29,KSBY      ,1018,0,,,,,
MD0033ZZ,3,Maryland            ,6,2015,A,G,26857,30880,3762,0,0,0,0,600,27,0,0,0,0,0,0,0,0,2334,29,KSBY      ,675,0,,,,,
MD0033ZZ,3,Maryland            ,7,2015,A,G,26857,2160,1097,0,0,0,0,700,28,0,0,0,0,0,0,0,0,2334,29,KSBY      ,316,5,,,,,
MD0033ZZ,3,Maryland            ,8,2015,A,G,26857,1920,860,0,0,0,0,800,30,0,0,0,0,0,0,0,0,2334,73,KSBY      ,77,143,,,,,
MD0033ZZ,3,Maryland            ,9,2015,A,G,26857,2080,1212,0,0,0,0,400,23,0,0,0,0,0,0,0,0,9000,218,KSBY      ,16,280,,,,,
MD0033ZZ,3,Maryland            ,10,2015,A,G,26857,1920,1523,0,0,0,0,500,24,0,0,0,0,0,0,0,0,21666,234,KSBY      ,0,356,,,,,
MD0033ZZ,3,Maryland            ,11,2015,A,G,26857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KSBY      ,0,296,,,,,
MD0055ZZ,3,Maryland            ,1,2015,A,"E, W, Y",725978,518400,51525,0,0,359,15612,0,0,19,74,110456,40963,0,0,0,0,318000,6112,KDMH      ,146,20,,,,,
MD0055ZZ,3,Maryland            ,2,2015,A,"E, W, Y",725978,454800,45863,0,0,844,25308,0,0,11,43,64403,34018,0,0,0,0,318000,6112,KDMH      ,594,0,,,,,
MD0055ZZ,3,Maryland            ,3,2015,A,"E, W, Y",725978,465600,47103,0,0,1910,48015,0,0,2,8,60840,36169,0,0,0,0,318000,6113,KDMH      ,736,0,,,,,
MD0055ZZ,3,Maryland            ,4,2015,A,"E, W, Y",725978,481200,48041,0,0,3045,77036,0,0,10,39,43113,32845,0,0,0,0,332000,7871,KDMH      ,999,0,,,,,
MD0055ZZ,3,Maryland            ,5,2015,A,"E, W, Y",725978,433200,43235,0,0,3256,75280,0,0,15,58,57853,35609,0,0,0,0,332000,7871,KDMH      ,1080,0,,,,,
MD0055ZZ,3,Maryland            ,6,2015,A,"E, W, Y",725978,447600,43560,0,0,2804,59031,0,0,10,39,53480,34789,0,0,0,0,332000,7871,KDMH      ,760,0,,,,,
MD0055ZZ,3,Maryland            ,7,2015,A,"E, W, Y",725978,433200,42802,0,0,1462,35931,0,0,4,16,15257,27622,0,0,0,0,314666,7870,KDMH      ,228,6,,,,,
MD0055ZZ,3,Maryland            ,8,2015,A,"E, W, Y",725978,468040,47375,0,0,307,12934,0,0,22,86,115319,46384,0,0,0,0,314666,7870,KDMH      ,30,232,,,,,
MD0055ZZ,3,Maryland            ,9,2015,A,"E, W, Y",725978,443777,45960,0,0,181,10630,0,0,10,39,187108,59844,0,0,0,0,314666,7870,KDMH      ,11,349,,,,,
MD0055ZZ,3,Maryland            ,10,2015,A,"E, W, Y",725978,500074,51376,0,0,163,10441,0,0,10,39,315169,83856,0,0,0,0,314666,7870,KDMH      ,0,457,,,,,
MD0055ZZ,3,Maryland            ,11,2015,A,"E, W, Y",725978,0,0,0,0,106,9479,0,0,0,0,0,0,0,0,0,0,0,0,KDMH      ,0,422,,,,,
MD0068ZZ,3,Maryland            ,1,2015,B,NULL,1085741,240800,46673,0,0,3,4783,0,0,0,0,22,9178,0,0,0,0,13049,9441,KDMH      ,146,20,,,,,
MD0068ZZ,3,Maryland            ,2,2015,B,NULL,1085741,243600,30446,0,0,365,12437,0,0,0,0,21,9178,0,0,0,0,13049,9441,KDMH      ,594,0,,,,,
MD0068ZZ,3,Maryland            ,3,2015,B,NULL,1085741,369600,41332,0,0,1550,37656,0,0,0,0,15,9347,0,0,0,0,13049,9441,KDMH      ,736,0,,,,,
