Portfolio Manager ID,Portfolio Manager Meter ID,Meter Type,End Date,Usage/Quantity,Usage Units,Cost ($)
1283371,4717410,Electric - Grid,2002-10-31 00:00:00,58182.0,kWh (thousand Watt-hours),7302.0
1283371,4717410,Electric - Grid,2002-11-30 00:00:00,56995.0,kWh (thousand Watt-hours),5963.0
1283371,4717410,Electric - Grid,2002-12-31 00:00:00,57742.0,kWh (thousand Watt-hours),6640.0
1283371,4717410,Electric - Grid,2003-01-31 00:00:00,59292.0,kWh (thousand Watt-hours),7054.0
1283371,4717410,Electric - Grid,2003-02-28 00:00:00,58399.0,kWh (thousand Watt-hours),6760.0
1283371,4717410,Electric - Grid,2003-03-31 00:00:00,58315.0,kWh (thousand Watt-hours),7225.0
1283371,4717410,Electric - Grid,2003-04-30 00:00:00,59569.0,kWh (thousand Watt-hours),7624.0
1283371,4717410,Electric - Grid,2003-05-31 00:00:00,60689.0,kWh (thousand Watt-hours),8100.0
1283371,4717410,Electric - Grid,2003-06-30 00:00:00,60968.0,kWh (thousand Watt-hours),8725.0
1283371,4717410,Electric - Grid,2003-07-31 00:00:00,58471.0,kWh (thousand Watt-hours),8154.0
1283371,4717410,Electric - Grid,2003-08-31 00:00:00,61405.0,kWh (thousand Watt-hours),8695.0
1283371,4717410,Electric - Grid,2003-09-30 00:00:00,60966.0,kWh (thousand Watt-hours),8646.0
1283371,4717410,Electric - Grid,2003-10-31 00:00:00,58935.0,kWh (thousand Watt-hours),8251.0
1283371,4717410,Electric - Grid,2003-11-30 00:00:00,66351.0,kWh (thousand Watt-hours),8173.0
1283371,4717410,Electric - Grid,2003-12-31 00:00:00,66801.0,kWh (thousand Watt-hours),8317.0
1283371,4717410,Electric - Grid,2004-01-31 00:00:00,66763.0,kWh (thousand Watt-hours),9213.0
1283371,4717410,Electric - Grid,2004-02-29 00:00:00,68707.0,kWh (thousand Watt-hours),8705.0
1283371,4717410,Electric - Grid,2004-03-31 00:00:00,60844.0,kWh (thousand Watt-hours),7889.0
1283371,4717410,Electric - Grid,2004-04-30 00:00:00,60331.0,kWh (thousand Watt-hours),8228.0
1283371,4717410,Electric - Grid,2004-05-31 00:00:00,63644.0,kWh (thousand Watt-hours),8954.0
1283371,4717410,Electric - Grid,2004-06-30 00:00:00,59493.0,kWh (thousand Watt-hours),8746.0
1283371,4717410,Electric - Grid,2004-07-31 00:00:00,59526.0,kWh (thousand Watt-hours),8715.0
1283371,4717410,Electric - Grid,2004-08-31 00:00:00,41028.0,kWh (thousand Watt-hours),6377.0
1283371,4717410,Electric - Grid,2004-09-30 00:00:00,63391.0,kWh (thousand Watt-hours),7600.0
1283371,4717410,Electric - Grid,2004-10-31 00:00:00,56551.0,kWh (thousand Watt-hours),10928.0
1283371,4717410,Electric - Grid,2004-11-30 00:00:00,58552.0,kWh (thousand Watt-hours),6996.0
1283371,4717410,Electric - Grid,2004-12-31 00:00:00,68743.0,kWh (thousand Watt-hours),8395.0
1283371,4717410,Electric - Grid,2005-01-31 00:00:00,65341.0,kWh (thousand Watt-hours),8343.0
1283371,4717410,Electric - Grid,2005-02-28 00:00:00,57704.0,kWh (thousand Watt-hours),7509.0
1283371,4717410,Electric - Grid,2005-03-31 00:00:00,67050.0,kWh (thousand Watt-hours),8242.0
1283371,4717410,Electric - Grid,2005-04-30 00:00:00,58864.0,kWh (thousand Watt-hours),7629.0
1283371,4717410,Electric - Grid,2005-05-31 00:00:00,57192.0,kWh (thousand Watt-hours),8450.0
1283371,4717410,Electric - Grid,2005-06-30 00:00:00,58462.0,kWh (thousand Watt-hours),8671.0
1283371,4717410,Electric - Grid,2005-07-31 00:00:00,54679.0,kWh (thousand Watt-hours),8162.0
1283371,4717410,Electric - Grid,2005-08-31 00:00:00,60203.0,kWh (thousand Watt-hours),9100.0
1283371,4717410,Electric - Grid,2005-09-30 00:00:00,55110.0,kWh (thousand Watt-hours),8446.0
1283371,4717410,Electric - Grid,2005-10-31 00:00:00,54734.0,kWh (thousand Watt-hours),13361.0
1283371,4717410,Electric - Grid,2005-11-30 00:00:00,55102.0,kWh (thousand Watt-hours),3435.0
1283371,4717410,Electric - Grid,2005-12-31 00:00:00,63229.0,kWh (thousand Watt-hours),6796.0
1283371,4717410,Electric - Grid,2006-01-31 00:00:00,58246.0,kWh (thousand Watt-hours),7620.0
1283371,4717410,Electric - Grid,2006-02-28 00:00:00,52047.0,kWh (thousand Watt-hours),6881.0
1283371,4717410,Electric - Grid,2006-03-31 00:00:00,66163.0,kWh (thousand Watt-hours),8640.0
1283371,4717410,Electric - Grid,2006-04-30 00:00:00,58889.0,kWh (thousand Watt-hours),7796.0
1283371,4717410,Electric - Grid,2006-05-31 00:00:00,56910.0,kWh (thousand Watt-hours),8242.0
1283371,4717410,Electric - Grid,2006-06-30 00:00:00,55436.0,kWh (thousand Watt-hours),8037.0
