Portfolio Manager ID,Portfolio Manager Meter ID,Meter Type,End Date,Usage/Quantity,Usage Units,Cost ($)
2629919,4717305,Electric - Grid,2002-10-31 00:00:00,28800.0,kWh (thousand Watt-hours),1779.0
2629919,4717305,Electric - Grid,2002-11-30 00:00:00,19680.0,kWh (thousand Watt-hours),1403.0
2629919,4717305,Electric - Grid,2002-12-31 00:00:00,25680.0,kWh (thousand Watt-hours),1479.0
2629919,4717305,Electric - Grid,2003-01-31 00:00:00,26160.0,kWh (thousand Watt-hours),1454.0
2629919,4717305,Electric - Grid,2003-02-28 00:00:00,24720.0,kWh (thousand Watt-hours),1607.0
2629919,4717305,Electric - Grid,2003-03-31 00:00:00,25200.0,kWh (thousand Watt-hours),1622.0
2629919,4717305,Electric - Grid,2003-04-30 00:00:00,34560.0,kWh (thousand Watt-hours),2106.0
2629919,4717305,Electric - Grid,2003-05-31 00:00:00,32160.0,kWh (thousand Watt-hours),1988.0
2629919,4717305,Electric - Grid,2003-06-30 00:00:00,42720.0,kWh (thousand Watt-hours),2470.0
2629919,4717305,Electric - Grid,2003-07-31 00:00:00,37680.0,kWh (thousand Watt-hours),2307.0
2629919,4717305,Electric - Grid,2003-08-31 00:00:00,42000.0,kWh (thousand Watt-hours),2447.0
2629919,4717305,Electric - Grid,2003-09-30 00:00:00,32400.0,kWh (thousand Watt-hours),2053.0
2629919,4717305,Electric - Grid,2003-10-31 00:00:00,25680.0,kWh (thousand Watt-hours),1841.0
2629919,4717305,Electric - Grid,2003-11-30 00:00:00,26880.0,kWh (thousand Watt-hours),1731.0
2629919,4717305,Electric - Grid,2003-12-31 00:00:00,27120.0,kWh (thousand Watt-hours),1631.0
2629919,4717305,Electric - Grid,2004-01-31 00:00:00,27600.0,kWh (thousand Watt-hours),1604.0
2629919,4717305,Electric - Grid,2004-02-29 00:00:00,26160.0,kWh (thousand Watt-hours),1792.0
2629919,4717305,Electric - Grid,2004-03-31 00:00:00,27360.0,kWh (thousand Watt-hours),1856.0
2629919,4717305,Electric - Grid,2004-04-30 00:00:00,28320.0,kWh (thousand Watt-hours),1868.0
2629919,4717305,Electric - Grid,2004-05-31 00:00:00,34800.0,kWh (thousand Watt-hours),2310.0
2629919,4717305,Electric - Grid,2004-06-30 00:00:00,41040.0,kWh (thousand Watt-hours),2592.0
2629919,4717305,Electric - Grid,2004-07-31 00:00:00,38640.0,kWh (thousand Watt-hours),2487.0
2629919,4717305,Electric - Grid,2004-08-31 00:00:00,39360.0,kWh (thousand Watt-hours),2447.0
2629919,4717305,Electric - Grid,2004-09-30 00:00:00,31440.0,kWh (thousand Watt-hours),2171.0
2629919,4717305,Electric - Grid,2004-10-31 00:00:00,29040.0,kWh (thousand Watt-hours),1958.0
2629919,4717305,Electric - Grid,2004-11-30 00:00:00,25440.0,kWh (thousand Watt-hours),1724.0
2629919,4717305,Electric - Grid,2004-12-31 00:00:00,26160.0,kWh (thousand Watt-hours),1792.0
2629919,4717305,Electric - Grid,2005-01-31 00:00:00,29520.0,kWh (thousand Watt-hours),1823.0
2629919,4717305,Electric - Grid,2005-02-28 00:00:00,23520.0,kWh (thousand Watt-hours),1614.0
2629919,4717305,Electric - Grid,2005-03-31 00:00:00,29280.0,kWh (thousand Watt-hours),1966.0
2629919,4717305,Electric - Grid,2005-04-30 00:00:00,26160.0,kWh (thousand Watt-hours),1922.0
2629919,4717305,Electric - Grid,2005-05-31 00:00:00,37200.0,kWh (thousand Watt-hours),2459.0
2629919,4717305,Electric - Grid,2005-06-30 00:00:00,41760.0,kWh (thousand Watt-hours),2574.0
2629919,4717305,Electric - Grid,2005-07-31 00:00:00,44640.0,kWh (thousand Watt-hours),2761.0
2629919,4717305,Electric - Grid,2005-08-31 00:00:00,46320.0,kWh (thousand Watt-hours),2819.0
2629919,4717305,Electric - Grid,2005-09-30 00:00:00,35520.0,kWh (thousand Watt-hours),2496.0
2629919,4717305,Electric - Grid,2005-10-31 00:00:00,27600.0,kWh (thousand Watt-hours),2038.0
2629919,4717305,Electric - Grid,2005-11-30 00:00:00,29040.0,kWh (thousand Watt-hours),1976.0
2629919,4717305,Electric - Grid,2005-12-31 00:00:00,26640.0,kWh (thousand Watt-hours),1701.0
2629919,4717305,Electric - Grid,2006-01-31 00:00:00,29520.0,kWh (thousand Watt-hours),1832.0
2629919,4717305,Electric - Grid,2006-02-28 00:00:00,24240.0,kWh (thousand Watt-hours),1796.0
2629919,4717305,Electric - Grid,2006-03-31 00:00:00,27120.0,kWh (thousand Watt-hours),2127.0
2629919,4717305,Electric - Grid,2006-04-30 00:00:00,35280.0,kWh (thousand Watt-hours),2638.0
2629919,4717305,Electric - Grid,2006-05-31 00:00:00,36000.0,kWh (thousand Watt-hours),2693.0
2629919,4717305,Electric - Grid,2006-06-30 00:00:00,43440.0,kWh (thousand Watt-hours),3099.0
2629919,4717305,Electric - Grid,2006-07-31 00:00:00,47520.0,kWh (thousand Watt-hours),3267.0
2629919,4717305,Electric - Grid,2006-08-31 00:00:00,47040.0,kWh (thousand Watt-hours),3297.0
2629919,4717305,Electric - Grid,2006-09-30 00:00:00,32640.0,kWh (thousand Watt-hours),2353.0
2629919,4717305,Electric - Grid,2006-10-31 00:00:00,24480.0,kWh (thousand Watt-hours),1936.0
2629919,4717305,Electric - Grid,2006-11-30 00:00:00,31200.0,kWh (thousand Watt-hours),2199.0
2629919,4717305,Electric - Grid,2006-12-31 00:00:00,26640.0,kWh (thousand Watt-hours),2072.0
2629919,4717305,Electric - Grid,2007-01-31 00:00:00,31680.0,kWh (thousand Watt-hours),2100.0
2629919,4717305,Electric - Grid,2007-02-28 00:00:00,25920.0,kWh (thousand Watt-hours),1898.0
2629919,4717305,Electric - Grid,2007-03-31 00:00:00,29280.0,kWh (thousand Watt-hours),2416.0
2629919,4717305,Electric - Grid,2007-04-30 00:00:00,30960.0,kWh (thousand Watt-hours),2338.0
2629919,4717305,Electric - Grid,2007-05-31 00:00:00,39120.0,kWh (thousand Watt-hours),2762.0
2629919,4717305,Electric - Grid,2007-06-30 00:00:00,44880.0,kWh (thousand Watt-hours),2994.0
2629919,4717305,Electric - Grid,2007-07-31 00:00:00,42960.0,kWh (thousand Watt-hours),2917.0
2629919,4717305,Electric - Grid,2007-08-31 00:00:00,57600.0,kWh (thousand Watt-hours),3552.0
2629919,4717305,Electric - Grid,2007-09-30 00:00:00,42480.0,kWh (thousand Watt-hours),3122.0
2629919,4717305,Electric - Grid,2007-10-31 00:00:00,27120.0,kWh (thousand Watt-hours),2282.0
2629919,4717305,Electric - Grid,2007-11-30 00:00:00,27840.0,kWh (thousand Watt-hours),2168.0
2629919,4717305,Electric - Grid,2007-12-31 00:00:00,26400.0,kWh (thousand Watt-hours),2060.0
2629919,4717305,Electric - Grid,2008-01-31 00:00:00,30720.0,kWh (thousand Watt-hours),1999.0
2629919,4717305,Electric - Grid,2008-02-29 00:00:00,25920.0,kWh (thousand Watt-hours),1822.0
2629919,4717305,Electric - Grid,2008-03-31 00:00:00,26160.0,kWh (thousand Watt-hours),2202.0
2629919,4717305,Electric - Grid,2008-04-30 00:00:00,32640.0,kWh (thousand Watt-hours),2562.0
2629919,4717305,Electric - Grid,2008-05-31 00:00:00,39120.0,kWh (thousand Watt-hours),3050.0
2629919,4717305,Electric - Grid,2008-06-30 00:00:00,45360.0,kWh (thousand Watt-hours),3411.0
2629919,4717305,Electric - Grid,2008-07-31 00:00:00,46560.0,kWh (thousand Watt-hours),3495.0
2629919,4717305,Electric - Grid,2008-08-31 00:00:00,45600.0,kWh (thousand Watt-hours),3371.0
2629919,4717305,Electric - Grid,2008-09-30 00:00:00,42240.0,kWh (thousand Watt-hours),3896.0
2629919,4717305,Electric - Grid,2008-10-31 00:00:00,26640.0,kWh (thousand Watt-hours),2850.0
2629919,4717305,Electric - Grid,2008-11-30 00:00:00,27120.0,kWh (thousand Watt-hours),2588.0
2629919,4717305,Electric - Grid,2008-12-31 00:00:00,27600.0,kWh (thousand Watt-hours),2321.0
2629919,4717305,Electric - Grid,2009-01-31 00:00:00,27600.0,kWh (thousand Watt-hours),2348.0
2629919,4717305,Electric - Grid,2009-02-28 00:00:00,24720.0,kWh (thousand Watt-hours),2449.0
2629919,4717305,Electric - Grid,2009-03-31 00:00:00,26640.0,kWh (thousand Watt-hours),2468.0
2629919,4717305,Electric - Grid,2009-04-30 00:00:00,26880.0,kWh (thousand Watt-hours),2614.0
2629919,4717305,Electric - Grid,2009-05-31 00:00:00,37200.0,kWh (thousand Watt-hours),3147.0
2629919,4717305,Electric - Grid,2009-06-30 00:00:00,57840.0,kWh (thousand Watt-hours),4122.0
2629919,4717305,Electric - Grid,2009-07-31 00:00:00,47520.0,kWh (thousand Watt-hours),3540.0
2629919,4717305,Electric - Grid,2009-08-31 00:00:00,48960.0,kWh (thousand Watt-hours),3690.0
2629919,4717305,Electric - Grid,2009-09-30 00:00:00,44880.0,kWh (thousand Watt-hours),3308.0
2629919,4717305,Electric - Grid,2009-10-31 00:00:00,24720.0,kWh (thousand Watt-hours),2146.0
2629919,4717305,Electric - Grid,2009-11-30 00:00:00,24000.0,kWh (thousand Watt-hours),1882.0
2629919,4717305,Electric - Grid,2009-12-31 00:00:00,28800.0,kWh (thousand Watt-hours),1977.0
2629919,4717305,Electric - Grid,2010-01-31 00:00:00,28800.0,kWh (thousand Watt-hours),2016.0
2629919,4717305,Electric - Grid,2010-02-28 00:00:00,29280.0,kWh (thousand Watt-hours),2157.0
2629919,4717305,Electric - Grid,2010-03-31 00:00:00,30480.0,kWh (thousand Watt-hours),2608.0
2629919,4717305,Electric - Grid,2010-04-30 00:00:00,27360.0,kWh (thousand Watt-hours),2600.0
2629919,4717305,Electric - Grid,2010-05-31 00:00:00,42720.0,kWh (thousand Watt-hours),3449.0
2629919,4717305,Electric - Grid,2010-06-30 00:00:00,56880.0,kWh (thousand Watt-hours),4323.0
2629919,4717305,Electric - Grid,2010-07-31 00:00:00,55920.0,kWh (thousand Watt-hours),4420.0
2629919,4717305,Electric - Grid,2010-08-31 00:00:00,54720.0,kWh (thousand Watt-hours),4415.0
2629919,4717305,Electric - Grid,2010-09-22 00:00:00,36960.0,kWh (thousand Watt-hours),3608.0
2629919,4717305,Electric - Grid,2010-10-23 00:00:00,25440.0,kWh (thousand Watt-hours),2626.0
2629919,4717305,Electric - Grid,2010-11-23 00:00:00,26880.0,kWh (thousand Watt-hours),2402.0
2629919,4717305,Electric - Grid,2010-12-24 00:00:00,27120.0,kWh (thousand Watt-hours),2291.0
2629919,4717305,Electric - Grid,2011-01-24 00:00:00,26160.0,kWh (thousand Watt-hours),2095.0
2629919,4717305,Electric - Grid,2011-02-24 00:00:00,23760.0,kWh (thousand Watt-hours),2389.0
2629919,4717305,Electric - Grid,2011-03-27 00:00:00,26160.0,kWh (thousand Watt-hours),2500.0
2629919,4717305,Electric - Grid,2011-04-27 00:00:00,40800.0,kWh (thousand Watt-hours),3509.0
2629919,4717305,Electric - Grid,2011-05-28 00:00:00,40800.0,kWh (thousand Watt-hours),3572.0
2629919,4717305,Electric - Grid,2011-06-28 00:00:00,59040.0,kWh (thousand Watt-hours),4879.0
2629919,4717305,Electric - Grid,2011-07-29 00:00:00,55200.0,kWh (thousand Watt-hours),4749.0
