Portfolio Manager ID,Portfolio Manager Meter ID,Meter Type,End Date,Usage/Quantity,Usage Units,Cost ($)
1109,4717796,Electric - Grid,2002-10-31 00:00:00,710300.0,kWh (thousand Watt-hours),66991.0
1109,4717796,Electric - Grid,2002-11-30 00:00:00,674300.0,kWh (thousand Watt-hours),53337.0
1109,4717796,Electric - Grid,2002-12-31 00:00:00,700100.0,kWh (thousand Watt-hours),56046.0
1109,4717796,Electric - Grid,2003-01-31 00:00:00,714400.0,kWh (thousand Watt-hours),58595.0
1109,4717796,Electric - Grid,2003-02-28 00:00:00,734480.0,kWh (thousand Watt-hours),60941.0
1109,4717796,Electric - Grid,2003-03-31 00:00:00,691240.0,kWh (thousand Watt-hours),57585.0
1109,4717796,Electric - Grid,2003-04-30 00:00:00,734200.0,kWh (thousand Watt-hours),59469.0
1109,4717796,Electric - Grid,2003-05-31 00:00:00,632360.0,kWh (thousand Watt-hours),53283.0
1109,4717796,Electric - Grid,2003-06-30 00:00:00,620520.0,kWh (thousand Watt-hours),73654.0
1109,4717796,Electric - Grid,2003-07-31 00:00:00,741500.0,kWh (thousand Watt-hours),90000.0
1109,4717796,Electric - Grid,2003-08-31 00:00:00,812140.0,kWh (thousand Watt-hours),91556.0
1109,4717796,Electric - Grid,2003-09-30 00:00:00,708400.0,kWh (thousand Watt-hours),55661.0
1109,4717796,Electric - Grid,2003-10-31 00:00:00,756720.0,kWh (thousand Watt-hours),68481.0
1109,4717796,Electric - Grid,2003-11-30 00:00:00,624720.0,kWh (thousand Watt-hours),53554.0
1109,4717796,Electric - Grid,2003-12-31 00:00:00,784500.0,kWh (thousand Watt-hours),63477.0
1109,4717796,Electric - Grid,2004-01-31 00:00:00,733480.0,kWh (thousand Watt-hours),60769.0
1109,4717796,Electric - Grid,2004-02-29 00:00:00,746480.0,kWh (thousand Watt-hours),60623.0
1109,4717796,Electric - Grid,2004-03-31 00:00:00,688520.0,kWh (thousand Watt-hours),68181.0
1109,4717796,Electric - Grid,2004-04-30 00:00:00,736400.0,kWh (thousand Watt-hours),72333.0
1109,4717796,Electric - Grid,2004-05-31 00:00:00,675040.0,kWh (thousand Watt-hours),69649.0
1109,4717796,Electric - Grid,2004-06-30 00:00:00,703100.0,kWh (thousand Watt-hours),94617.0
1109,4717796,Electric - Grid,2004-07-31 00:00:00,826300.0,kWh (thousand Watt-hours),108623.0
1109,4717796,Electric - Grid,2004-08-31 00:00:00,701500.0,kWh (thousand Watt-hours),102696.0
1109,4717796,Electric - Grid,2004-09-30 00:00:00,777500.0,kWh (thousand Watt-hours),120411.0
1109,4717796,Electric - Grid,2004-10-31 00:00:00,666940.0,kWh (thousand Watt-hours),75733.0
1109,4717796,Electric - Grid,2004-11-30 00:00:00,734600.0,kWh (thousand Watt-hours),78857.0
1109,4717796,Electric - Grid,2004-12-31 00:00:00,702200.0,kWh (thousand Watt-hours),79119.0
1109,4717796,Electric - Grid,2005-01-31 00:00:00,777720.0,kWh (thousand Watt-hours),88346.0
1109,4717796,Electric - Grid,2005-02-28 00:00:00,780400.0,kWh (thousand Watt-hours),88162.0
1109,4717796,Electric - Grid,2005-03-31 00:00:00,719760.0,kWh (thousand Watt-hours),82710.0
1109,4717796,Electric - Grid,2005-04-30 00:00:00,706300.0,kWh (thousand Watt-hours),83928.0
1109,4717796,Electric - Grid,2005-05-31 00:00:00,725600.0,kWh (thousand Watt-hours),76335.0
1109,4717796,Electric - Grid,2005-06-30 00:00:00,695620.0,kWh (thousand Watt-hours),109424.0
1109,4717796,Electric - Grid,2005-07-31 00:00:00,802000.0,kWh (thousand Watt-hours),115292.0
1109,4717796,Electric - Grid,2005-08-31 00:00:00,810580.0,kWh (thousand Watt-hours),114822.0
1109,4717796,Electric - Grid,2005-09-30 00:00:00,1086473.0,kWh (thousand Watt-hours),123697.0
1109,4717796,Electric - Grid,2005-10-31 00:00:00,786900.0,kWh (thousand Watt-hours),73056.0
1109,4717796,Electric - Grid,2005-11-30 00:00:00,695880.0,kWh (thousand Watt-hours),68838.0
1109,4717796,Electric - Grid,2005-12-31 00:00:00,429880.0,kWh (thousand Watt-hours),46842.0
1109,4717796,Electric - Grid,2006-01-31 00:00:00,731760.0,kWh (thousand Watt-hours),82334.0
1109,4717796,Electric - Grid,2006-02-28 00:00:00,738540.0,kWh (thousand Watt-hours),122141.0
1109,4717796,Electric - Grid,2006-03-31 00:00:00,657260.0,kWh (thousand Watt-hours),53578.0
1109,4717796,Electric - Grid,2006-04-30 00:00:00,749100.0,kWh (thousand Watt-hours),122749.0
1109,4717796,Electric - Grid,2006-05-31 00:00:00,666820.0,kWh (thousand Watt-hours),116779.0
1109,4717796,Electric - Grid,2006-06-30 00:00:00,753587.0,kWh (thousand Watt-hours),163528.0
1109,4717796,Electric - Grid,2006-07-31 00:00:00,823827.0,kWh (thousand Watt-hours),171819.0
1109,4717796,Electric - Grid,2006-08-31 00:00:00,896287.0,kWh (thousand Watt-hours),178893.0
1109,4717796,Electric - Grid,2006-09-30 00:00:00,805760.0,kWh (thousand Watt-hours),162619.0
1109,4717796,Electric - Grid,2006-10-31 00:00:00,688480.0,kWh (thousand Watt-hours),122047.0
1109,4717796,Electric - Grid,2006-11-30 00:00:00,695580.0,kWh (thousand Watt-hours),122897.0
1109,4717796,Electric - Grid,2006-12-31 00:00:00,722080.0,kWh (thousand Watt-hours),126921.0
1109,4717796,Electric - Grid,2007-01-31 00:00:00,695840.0,kWh (thousand Watt-hours),119794.0
1109,4717796,Electric - Grid,2007-02-28 00:00:00,806860.0,kWh (thousand Watt-hours),120983.0
1109,4717796,Electric - Grid,2007-03-31 00:00:00,641480.0,kWh (thousand Watt-hours),97602.0
1109,4717796,Electric - Grid,2007-04-30 00:00:00,749540.0,kWh (thousand Watt-hours),112337.0
1109,4717796,Electric - Grid,2007-05-31 00:00:00,669740.0,kWh (thousand Watt-hours),177563.0
1109,4717796,Electric - Grid,2007-06-30 00:00:00,800800.0,kWh (thousand Watt-hours),141675.0
1109,4717796,Electric - Grid,2007-07-31 00:00:00,671260.0,kWh (thousand Watt-hours),119000.0
1109,4717796,Electric - Grid,2007-08-31 00:00:00,807200.0,kWh (thousand Watt-hours),140314.0
1109,4717796,Electric - Grid,2007-09-30 00:00:00,667680.0,kWh (thousand Watt-hours),122799.0
1109,4717796,Electric - Grid,2007-10-31 00:00:00,719280.0,kWh (thousand Watt-hours),110820.0
1109,4717796,Electric - Grid,2007-11-30 00:00:00,732120.0,kWh (thousand Watt-hours),108092.0
1109,4717796,Electric - Grid,2007-12-31 00:00:00,578180.0,kWh (thousand Watt-hours),90598.0
