Portfolio Manager ID,Portfolio Manager Meter ID,Meter Type,End Date,Usage/Quantity,Usage Units,Cost ($)
1165552,4717700,Natural Gas,2002-10-31 00:00:00,277800.0,cf (cubic feet),2185.0
1165552,4717700,Natural Gas,2002-11-30 00:00:00,430100.0,cf (cubic feet),3287.0
1165552,4717700,Natural Gas,2002-12-31 00:00:00,556100.0,cf (cubic feet),3833.0
1165552,4717700,Natural Gas,2003-01-31 00:00:00,629300.0,cf (cubic feet),4920.0
1165552,4717700,Natural Gas,2003-02-28 00:00:00,529400.0,cf (cubic feet),4235.0
1165552,4717700,Natural Gas,2003-03-31 00:00:00,294600.0,cf (cubic feet),2639.0
1165552,4717700,Natural Gas,2003-04-30 00:00:00,245100.0,cf (cubic feet),2403.0
1165552,4717700,Natural Gas,2003-05-31 00:00:00,119200.0,cf (cubic feet),1129.0
1165552,4717700,Natural Gas,2003-06-30 00:00:00,1800.0,cf (cubic feet),42.0
1165552,4717700,Natural Gas,2003-07-31 00:00:00,1500.0,cf (cubic feet),38.0
1165552,4717700,Natural Gas,2003-08-31 00:00:00,2300.0,cf (cubic feet),45.0
1165552,4717700,Natural Gas,2003-09-30 00:00:00,52900.0,cf (cubic feet),469.0
1165552,4717700,Natural Gas,2003-10-31 00:00:00,93500.0,cf (cubic feet),767.0
1165552,4717700,Natural Gas,2003-11-30 00:00:00,256100.0,cf (cubic feet),2062.0
1165552,4717700,Natural Gas,2003-12-31 00:00:00,461100.0,cf (cubic feet),3771.0
1165552,4717700,Natural Gas,2004-01-31 00:00:00,545600.0,cf (cubic feet),4696.0
1165552,4717700,Natural Gas,2004-02-29 00:00:00,363500.0,cf (cubic feet),3082.0
1165552,4717700,Natural Gas,2004-03-31 00:00:00,273100.0,cf (cubic feet),2319.0
1165552,4717700,Natural Gas,2004-04-30 00:00:00,111700.0,cf (cubic feet),988.0
1165552,4717700,Natural Gas,2004-05-31 00:00:00,1800.0,cf (cubic feet),42.0
1165552,4717700,Natural Gas,2004-06-30 00:00:00,1400.0,cf (cubic feet),38.0
1165552,4717700,Natural Gas,2004-07-31 00:00:00,1300.0,cf (cubic feet),37.0
1165552,4717700,Natural Gas,2004-08-31 00:00:00,1600.0,cf (cubic feet),40.0
1165552,4717700,Natural Gas,2004-09-30 00:00:00,15500.0,cf (cubic feet),170.0
1165552,4717700,Natural Gas,2004-10-31 00:00:00,103900.0,cf (cubic feet),1105.0
1165552,4717700,Natural Gas,2004-11-30 00:00:00,203800.0,cf (cubic feet),2125.0
1165552,4717700,Natural Gas,2004-12-31 00:00:00,348700.0,cf (cubic feet),3630.0
1165552,4717700,Natural Gas,2005-01-31 00:00:00,353600.0,cf (cubic feet),3572.0
1165552,4717700,Natural Gas,2005-02-28 00:00:00,279100.0,cf (cubic feet),2778.0
1165552,4717700,Natural Gas,2005-03-31 00:00:00,224400.0,cf (cubic feet),2278.0
1165552,4717700,Natural Gas,2005-04-30 00:00:00,129500.0,cf (cubic feet),1483.0
1165552,4717700,Natural Gas,2005-05-31 00:00:00,8000.0,cf (cubic feet),164.0
1165552,4717700,Natural Gas,2005-06-30 00:00:00,2700.0,cf (cubic feet),104.0
1165552,4717700,Natural Gas,2005-07-31 00:00:00,2000.0,cf (cubic feet),98.0
1165552,4717700,Natural Gas,2005-08-31 00:00:00,2300.0,cf (cubic feet),103.0
1165552,4717700,Natural Gas,2005-09-30 00:00:00,10500.0,cf (cubic feet),213.0
1165552,4717700,Natural Gas,2005-10-31 00:00:00,63600.0,cf (cubic feet),898.0
1165552,4717700,Natural Gas,2005-11-30 00:00:00,219100.0,cf (cubic feet),2787.0
1165552,4717700,Natural Gas,2005-12-31 00:00:00,413100.0,cf (cubic feet),5825.0
1165552,4717700,Natural Gas,2006-01-31 00:00:00,212100.0,cf (cubic feet),3103.0
1165552,4717700,Natural Gas,2006-02-28 00:00:00,250500.0,cf (cubic feet),3003.0
1165552,4717700,Natural Gas,2006-03-31 00:00:00,192800.0,cf (cubic feet),2174.0
1165552,4717700,Natural Gas,2006-04-30 00:00:00,50600.0,cf (cubic feet),695.0
1165552,4717700,Natural Gas,2006-05-31 00:00:00,60400.0,cf (cubic feet),741.0
1165552,4717700,Natural Gas,2006-06-30 00:00:00,2100.0,cf (cubic feet),100.0
1165552,4717700,Natural Gas,2006-07-31 00:00:00,2600.0,cf (cubic feet),106.0
1165552,4717700,Natural Gas,2006-08-31 00:00:00,2600.0,cf (cubic feet),106.0
1165552,4717700,Natural Gas,2006-09-30 00:00:00,9900.0,cf (cubic feet),180.0
1165552,4717700,Natural Gas,2006-10-31 00:00:00,142000.0,cf (cubic feet),1494.0
1165552,4717700,Natural Gas,2006-11-30 00:00:00,143800.0,cf (cubic feet),1569.0
1165552,4717700,Natural Gas,2006-12-31 00:00:00,226500.0,cf (cubic feet),2620.0
1165552,4717700,Natural Gas,2007-01-31 00:00:00,374100.0,cf (cubic feet),3888.0
1165552,4717700,Natural Gas,2007-02-28 00:00:00,429500.0,cf (cubic feet),4489.0
1165552,4717700,Natural Gas,2007-03-31 00:00:00,135100.0,cf (cubic feet),1602.0
1165552,4717700,Natural Gas,2007-04-30 00:00:00,136200.0,cf (cubic feet),1496.0
1165552,4717700,Natural Gas,2007-05-31 00:00:00,6400.0,cf (cubic feet),191.0
1165552,4717700,Natural Gas,2007-06-30 00:00:00,3000.0,cf (cubic feet),107.0
1165552,4717700,Natural Gas,2007-07-31 00:00:00,2800.0,cf (cubic feet),104.0
1165552,4717700,Natural Gas,2007-08-31 00:00:00,2300.0,cf (cubic feet),98.0
1165552,4717700,Natural Gas,2007-09-30 00:00:00,2300.0,cf (cubic feet),96.0
1165552,4717700,Natural Gas,2007-10-31 00:00:00,67000.0,cf (cubic feet),715.0
1165552,4717700,Natural Gas,2007-11-30 00:00:00,251700.0,cf (cubic feet),2421.0
1165552,4717700,Natural Gas,2007-12-31 00:00:00,361200.0,cf (cubic feet),3628.0
1165552,4717700,Natural Gas,2008-01-31 00:00:00,338600.0,cf (cubic feet),3394.0
1165552,4717700,Natural Gas,2008-02-29 00:00:00,372800.0,cf (cubic feet),3751.0
1165552,4717700,Natural Gas,2008-03-31 00:00:00,183200.0,cf (cubic feet),2052.0
1165552,4717700,Natural Gas,2008-04-30 00:00:00,58300.0,cf (cubic feet),793.0
1165552,4717700,Natural Gas,2008-05-31 00:00:00,16200.0,cf (cubic feet),298.0
1165552,4717700,Natural Gas,2008-06-30 00:00:00,1600.0,cf (cubic feet),117.0
1165552,4717700,Natural Gas,2008-07-31 00:00:00,1200.0,cf (cubic feet),111.0
1165552,4717700,Natural Gas,2008-08-31 00:00:00,1600.0,cf (cubic feet),114.0
1165552,4717700,Natural Gas,2008-09-30 00:00:00,1900.0,cf (cubic feet),116.0
1165552,4717700,Natural Gas,2008-10-31 00:00:00,57500.0,cf (cubic feet),744.0
1165552,4717700,Natural Gas,2008-11-30 00:00:00,206400.0,cf (cubic feet),2402.0
1165552,4717700,Natural Gas,2008-12-31 00:00:00,372800.0,cf (cubic feet),4222.0
1165552,4717700,Natural Gas,2009-01-31 00:00:00,426100.0,cf (cubic feet),4586.0
1165552,4717700,Natural Gas,2009-02-28 00:00:00,349200.0,cf (cubic feet),3715.0
1165552,4717700,Natural Gas,2009-03-31 00:00:00,213200.0,cf (cubic feet),2015.0
1165552,4717700,Natural Gas,2009-04-30 00:00:00,83000.0,cf (cubic feet),709.0
