Portfolio Manager ID,Portfolio Manager Meter ID,Meter Type,End Date,Usage/Quantity,Usage Units,Cost ($)
2280741,4717443,Electric - Grid,2002-10-31 00:00:00,849762.0,kWh (thousand Watt-hours),44608.0
2280741,4717443,Electric - Grid,2002-11-30 00:00:00,704496.0,kWh (thousand Watt-hours),41449.0
2280741,4717443,Electric - Grid,2002-12-31 00:00:00,770744.0,kWh (thousand Watt-hours),38590.0
2280741,4717443,Electric - Grid,2003-01-31 00:00:00,671305.0,kWh (thousand Watt-hours),36597.0
2280741,4717443,Electric - Grid,2003-02-28 00:00:00,607950.0,kWh (thousand Watt-hours),37501.0
2280741,4717443,Electric - Grid,2003-03-31 00:00:00,649310.0,kWh (thousand Watt-hours),38555.0
2280741,4717443,Electric - Grid,2003-04-30 00:00:00,628404.0,kWh (thousand Watt-hours),38013.0
2280741,4717443,Electric - Grid,2003-05-31 00:00:00,566160.0,kWh (thousand Watt-hours),37638.0
2280741,4717443,Electric - Grid,2003-06-30 00:00:00,785165.0,kWh (thousand Watt-hours),48551.0
2280741,4717443,Electric - Grid,2003-07-31 00:00:00,781552.0,kWh (thousand Watt-hours),48118.0
2280741,4717443,Electric - Grid,2003-08-31 00:00:00,756416.0,kWh (thousand Watt-hours),47451.0
2280741,4717443,Electric - Grid,2003-09-30 00:00:00,680398.0,kWh (thousand Watt-hours),46432.0
2280741,4717443,Electric - Grid,2003-10-31 00:00:00,635724.0,kWh (thousand Watt-hours),43263.0
2280741,4717443,Electric - Grid,2003-11-30 00:00:00,709592.0,kWh (thousand Watt-hours),44884.0
2280741,4717443,Electric - Grid,2003-12-31 00:00:00,818722.0,kWh (thousand Watt-hours),49897.0
2280741,4717443,Electric - Grid,2004-01-31 00:00:00,601079.0,kWh (thousand Watt-hours),46391.0
2280741,4717443,Electric - Grid,2004-02-29 00:00:00,601079.0,kWh (thousand Watt-hours),46391.0
2280741,4717443,Electric - Grid,2004-03-31 00:00:00,802296.0,kWh (thousand Watt-hours),37287.0
2280741,4717443,Electric - Grid,2004-04-30 00:00:00,839790.0,kWh (thousand Watt-hours),35652.0
2280741,4717443,Electric - Grid,2004-05-31 00:00:00,610313.0,kWh (thousand Watt-hours),41420.0
2280741,4717443,Electric - Grid,2004-06-30 00:00:00,620176.0,kWh (thousand Watt-hours),41321.0
2280741,4717443,Electric - Grid,2004-07-31 00:00:00,639459.0,kWh (thousand Watt-hours),42004.0
2280741,4717443,Electric - Grid,2004-08-31 00:00:00,679332.0,kWh (thousand Watt-hours),44148.0
2280741,4717443,Electric - Grid,2004-09-30 00:00:00,579196.0,kWh (thousand Watt-hours),38179.0
2280741,4717443,Electric - Grid,2004-10-31 00:00:00,578605.0,kWh (thousand Watt-hours),39815.0
2280741,4717443,Electric - Grid,2004-11-30 00:00:00,847369.0,kWh (thousand Watt-hours),47826.0
2280741,4717443,Electric - Grid,2004-12-31 00:00:00,890736.0,kWh (thousand Watt-hours),51592.0
2280741,4717443,Electric - Grid,2005-01-31 00:00:00,644827.0,kWh (thousand Watt-hours),47021.0
2280741,4717443,Electric - Grid,2005-02-28 00:00:00,614837.0,kWh (thousand Watt-hours),46596.0
2280741,4717443,Electric - Grid,2005-03-31 00:00:00,570297.0,kWh (thousand Watt-hours),49939.0
2280741,4717443,Electric - Grid,2005-04-30 00:00:00,711855.0,kWh (thousand Watt-hours),49438.0
2280741,4717443,Electric - Grid,2005-05-31 00:00:00,685038.0,kWh (thousand Watt-hours),46246.0
2280741,4717443,Electric - Grid,2005-06-30 00:00:00,890613.0,kWh (thousand Watt-hours),59636.0
2280741,4717443,Electric - Grid,2005-07-31 00:00:00,854808.0,kWh (thousand Watt-hours),57933.0
2280741,4717443,Electric - Grid,2005-08-31 00:00:00,848751.0,kWh (thousand Watt-hours),57147.0
2280741,4717443,Electric - Grid,2005-09-30 00:00:00,737209.0,kWh (thousand Watt-hours),52763.0
2280741,4717443,Electric - Grid,2005-10-31 00:00:00,775943.0,kWh (thousand Watt-hours),59844.0
2280741,4717443,Electric - Grid,2005-11-30 00:00:00,751033.0,kWh (thousand Watt-hours),60380.0
